game_pk,gameGuid,link,gameType,season,gameDate,officialDate,isTie,gameNumber,publicFacing,doubleHeader,gamedayType,tiebreaker,calendarEventID,seasonDisplay,dayNight,scheduledInnings,reverseHomeAwayStatus,inningBreakLength,gamesInSeries,seriesGameNumber,seriesDescription,recordSource,ifNecessary,ifNecessaryDescription,description,status.abstractGameState,status.codedGameState,status.detailedState,status.statusCode,status.startTimeTBD,status.abstractGameCode,teams.away.score,teams.away.isWinner,teams.away.splitSquad,teams.away.seriesNumber,teams.away.leagueRecord.wins,teams.away.leagueRecord.losses,teams.away.leagueRecord.pct,teams.away.team.id,teams.away.team.name,teams.away.team.link,teams.home.score,teams.home.isWinner,teams.home.splitSquad,teams.home.seriesNumber,teams.home.leagueRecord.wins,teams.home.leagueRecord.losses,teams.home.leagueRecord.pct,teams.home.team.id,teams.home.team.name,teams.home.team.link,venue.id,venue.name,venue.link,content.link,rescheduleDate,rescheduleGameDate,status.reason,rescheduledFrom,rescheduledFromDate,resumeDate,resumeGameDate,resumedFrom,resumedFromDate,game_date,day_of_week,robot_umpire
646961,714c9503-c7a8-4d1f-a3da-a1e40ebb92b5,/api/v1.1/game/646961/feed/live,R,2021,2021-05-08T00:05:00Z,2021-05-07,False,1,True,N,Y,N,44-646961-2021-05-07,2021,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,2.0,False,False,1.0,1,3,0.25,1960,St. Paul Saints,/api/v1/teams/1960,4.0,True,False,1.0,3,1,0.75,541,Omaha Storm Chasers,/api/v1/teams/541,4271,Werner Park,/api/v1/venues/4271,/api/v1/game/646961/content,,,,,,,,,,2021-05-07,Friday,False
649804,fc396f9f-0d31-444e-a35c-13e1035e08e2,/api/v1.1/game/649804/feed/live,R,2021,2021-05-08T00:08:00Z,2021-05-07,False,1,True,N,Y,N,44-649804-2021-05-07,2021,night,9,False,120.0,5.0,4.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,3.0,False,False,1.0,2,2,0.5,484,Indianapolis Indians,/api/v1/teams/484,4.0,True,False,1.0,2,2,0.5,451,Iowa Cubs,/api/v1/teams/451,2844,Principal Park,/api/v1/venues/2844,/api/v1/game/649804/content,,,,,,,,,,2021-05-07,Friday,False
647451,c543c987-d847-4abf-91cf-bfde3a395918,/api/v1.1/game/647451/feed/live,R,2021,2021-05-08T00:10:00Z,2021-05-07,False,1,True,N,Y,N,44-647451-2021-05-07,2021,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,13.0,True,False,1.0,4,0,1.0,234,Durham Bulls,/api/v1/teams/234,5.0,False,False,1.0,0,4,0.0,235,Memphis Redbirds,/api/v1/teams/235,2542,AutoZone Park,/api/v1/venues/2542,/api/v1/game/647451/content,,,,,,,,,,2021-05-07,Friday,False
644998,59e495d5-0e80-4571-a7b3-f27e1d930850,/api/v1.1/game/644998/feed/live,R,2021,2021-05-08T00:35:00Z,2021-05-07,False,1,True,N,Y,N,44-644998-2021-05-07,2021,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,8.0,True,False,1.0,2,0,1.0,2310,Reno Aces,/api/v1/teams/2310,7.0,False,False,1.0,0,2,0.0,561,Salt Lake Bees,/api/v1/teams/561,2772,Smith's Ballpark,/api/v1/venues/2772,/api/v1/game/644998/content,,,,,,,,,,2021-05-07,Friday,False
646040,84ea1379-3c83-4d07-b7bc-0bdd626d95ce,/api/v1.1/game/646040/feed/live,R,2021,2021-05-08T00:35:00Z,2021-05-07,False,1,True,N,Y,N,44-646040-2021-05-07,2021,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,10.0,True,False,1.0,2,0,1.0,5434,Sugar Land Skeeters,/api/v1/teams/5434,3.0,False,False,1.0,0,2,0.0,342,Albuquerque Isotopes,/api/v1/teams/342,2683,Isotopes Park,/api/v1/venues/2683,/api/v1/game/646040/content,,,,,,,,,,2021-05-07,Friday,False
645731,7a04fb46-21aa-4a4b-b486-636ca9a30cd4,/api/v1.1/game/645731/feed/live,R,2021,2021-05-08T02:05:00Z,2021-05-07,False,1,True,N,Y,N,44-645731-2021-05-07,2021,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,6.0,True,False,1.0,2,0,1.0,105,Sacramento River Cats,/api/v1/teams/105,4.0,False,False,1.0,0,2,0.0,400,Las Vegas Aviators,/api/v1/teams/400,5355,Las Vegas Ballpark,/api/v1/venues/5355,/api/v1/game/645731/content,,,,,,,,,,2021-05-07,Friday,False
644659,2e3a8341-841e-4f27-abe6-5a878be8b0b5,/api/v1.1/game/644659/feed/live,R,2021,2021-05-08T02:05:00Z,2021-05-07,False,1,True,N,Y,N,44-644659-2021-05-07,2021,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,2.0,False,False,1.0,1,1,0.5,4904,El Paso Chihuahuas,/api/v1/teams/4904,8.0,True,False,1.0,1,1,0.5,529,Tacoma Rainiers,/api/v1/teams/529,2745,Cheney Stadium,/api/v1/venues/2745,/api/v1/game/644659/content,,,,,,,,,,2021-05-07,Friday,False
646183,ea3e0059-02b2-43ee-b99a-d41752edd443,/api/v1.1/game/646183/feed/live,R,2021,2021-05-08T21:05:00Z,2021-05-08,False,1,True,N,Y,N,44-646183-2021-05-08,2021,night,9,False,120.0,5.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,6.0,True,False,1.0,3,2,0.6,556,Nashville Sounds,/api/v1/teams/556,1.0,False,False,1.0,2,3,0.4,512,Toledo Mud Hens,/api/v1/teams/512,2767,Fifth Third Field,/api/v1/venues/2767,/api/v1/game/646183/content,,,,,,,,,,2021-05-08,Saturday,False
650288,5021776d-665d-492d-9506-6644def40a50,/api/v1.1/game/650288/feed/live,R,2021,2021-05-08T22:30:00Z,2021-05-08,False,1,True,N,Y,N,44-650288-2021-05-08,2021,night,9,False,,6.0,5.0,Regular Season,S,N,Normal Game,"in Trenton, NJ",Final,F,Final,F,False,F,8.0,True,False,1.0,2,3,0.4,533,Worcester Red Sox,/api/v1/teams/533,6.0,False,False,1.0,3,2,0.6,422,Buffalo Bisons,/api/v1/teams/422,2842,Trenton Thunder Ballpark,/api/v1/venues/2842,/api/v1/game/650288/content,,,,,,,,,,2021-05-08,Saturday,False
646323,2c8914c5-bf4b-4782-95cb-38f6e9d98977,/api/v1.1/game/646323/feed/live,R,2021,2021-05-08T22:35:00Z,2021-05-08,False,1,True,N,Y,N,44-646323-2021-05-08,2021,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,4.0,True,False,1.0,4,1,0.8,531,Scranton/Wilkes-Barre RailRiders,/api/v1/teams/531,2.0,False,False,1.0,1,4,0.2,552,Syracuse Mets,/api/v1/teams/552,2823,NBT Bank Stadium,/api/v1/venues/2823,/api/v1/game/646323/content,,,,,,,,,,2021-05-08,Saturday,False
647782,08eca9ad-9094-4393-8a38-3e3433ec768c,/api/v1.1/game/647782/feed/live,R,2021,2021-05-08T22:35:00Z,2021-05-08,False,1,True,N,Y,N,44-647782-2021-05-08,2021,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5.0,True,False,1.0,2,3,0.4,568,Norfolk Tides,/api/v1/teams/568,4.0,False,False,1.0,3,2,0.6,564,Jacksonville Jumbo Shrimp,/api/v1/teams/564,2852,121 Financial Ballpark,/api/v1/venues/2852,/api/v1/game/647782/content,,,,,,,,,,2021-05-08,Saturday,False
647677,a3c5d683-de18-44fb-8bfd-534bab2b5673,/api/v1.1/game/647677/feed/live,R,2021,2021-05-08T22:35:00Z,2021-05-08,False,1,True,N,Y,N,44-647677-2021-05-08,2021,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,2.0,False,False,1.0,1,4,0.2,534,Rochester Red Wings,/api/v1/teams/534,7.0,True,False,1.0,4,1,0.8,1410,Lehigh Valley IronPigs,/api/v1/teams/1410,3230,Coca-Cola Park,/api/v1/venues/3230,/api/v1/game/647677/content,,,,,,,,,,2021-05-08,Saturday,False
647477,86cb3db9-8e46-4893-b241-696b6cfd9f73,/api/v1.1/game/647477/feed/live,R,2021,2021-05-08T23:00:00Z,2021-05-08,False,1,True,N,Y,N,44-647477-2021-05-08,2021,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,6.0,True,False,1.0,4,1,0.8,445,Columbus Clippers,/api/v1/teams/445,3.0,False,False,1.0,1,4,0.2,416,Louisville Bats,/api/v1/teams/416,2724,Louisville Slugger Field,/api/v1/venues/2724,/api/v1/game/647477/content,,,,,,,,,,2021-05-08,Saturday,False
650230,bee5f273-a1ff-4e64-9ba8-728202c52ef6,/api/v1.1/game/650230/feed/live,R,2021,2021-05-08T23:04:00Z,2021-05-08,False,1,True,N,Y,N,44-650230-2021-05-08,2021,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,7.0,True,False,1.0,4,1,0.8,431,Gwinnett Stripers,/api/v1/teams/431,3.0,False,False,1.0,1,4,0.2,494,Charlotte Knights,/api/v1/teams/494,4670,Truist Field,/api/v1/venues/4670,/api/v1/game/650230/content,,,,,,,,,,2021-05-08,Saturday,False
647436,68d014a4-3872-428c-a154-326224ca8b28,/api/v1.1/game/647436/feed/live,R,2021,2021-05-08T23:15:00Z,2021-05-08,False,1,True,N,Y,N,44-647436-2021-05-08,2021,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,15.0,True,False,1.0,5,0,1.0,234,Durham Bulls,/api/v1/teams/234,3.0,False,False,1.0,0,5,0.0,235,Memphis Redbirds,/api/v1/teams/235,2542,AutoZone Park,/api/v1/venues/2542,/api/v1/game/647436/content,,,,,,,,,,2021-05-08,Saturday,False
645203,65e6b63d-b7e8-42aa-ac16-196684bc9c57,/api/v1.1/game/645203/feed/live,R,2021,2021-05-09T00:05:00Z,2021-05-08,False,1,True,N,Y,N,44-645203-2021-05-08,2021,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5.0,False,False,1.0,0,3,0.0,238,Oklahoma City Dodgers,/api/v1/teams/238,6.0,True,False,1.0,3,0,1.0,102,Round Rock Express,/api/v1/teams/102,2528,Dell Diamond,/api/v1/venues/2528,/api/v1/game/645203/content,,,,,,,,,,2021-05-08,Saturday,False
646963,f277a609-a3bd-431b-9ec5-2a24985f7f46,/api/v1.1/game/646963/feed/live,R,2021,2021-05-09T00:05:00Z,2021-05-08,False,1,True,N,Y,N,44-646963-2021-05-08,2021,night,9,False,,6.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,8.0,True,False,1.0,2,3,0.4,1960,St. Paul Saints,/api/v1/teams/1960,2.0,False,False,1.0,3,2,0.6,541,Omaha Storm Chasers,/api/v1/teams/541,4271,Werner Park,/api/v1/venues/4271,/api/v1/game/646963/content,,,,,,2021-05-09T17:05:00Z,2021-05-09,,,2021-05-08,Saturday,False
644657,9ec9cff8-ece5-46ff-81e8-526c5115073d,/api/v1.1/game/644657/feed/live,R,2021,2021-05-09T00:05:00Z,2021-05-08,False,1,True,N,Y,N,44-644657-2021-05-08,2021,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,4.0,False,False,1.0,1,2,0.333,4904,El Paso Chihuahuas,/api/v1/teams/4904,9.0,True,False,1.0,2,1,0.667,529,Tacoma Rainiers,/api/v1/teams/529,2745,Cheney Stadium,/api/v1/venues/2745,/api/v1/game/644657/content,,,,,,,,,,2021-05-08,Saturday,False
644999,63f6f4e3-67dc-4818-b4df-8f6591443861,/api/v1.1/game/644999/feed/live,R,2021,2021-05-09T00:35:00Z,2021-05-08,False,1,True,N,Y,N,44-644999-2021-05-08,2021,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,6.0,True,False,1.0,3,0,1.0,2310,Reno Aces,/api/v1/teams/2310,5.0,False,False,1.0,0,3,0.0,561,Salt Lake Bees,/api/v1/teams/561,2772,Smith's Ballpark,/api/v1/venues/2772,/api/v1/game/644999/content,,,,,,,,,,2021-05-08,Saturday,False
646020,8e211821-afad-4054-b05a-b3cf6e2ffeb4,/api/v1.1/game/646020/feed/live,R,2021,2021-05-09T00:35:00Z,2021-05-08,False,1,True,N,Y,N,44-646020-2021-05-08,2021,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,15.0,True,False,1.0,3,0,1.0,5434,Sugar Land Skeeters,/api/v1/teams/5434,1.0,False,False,1.0,0,3,0.0,342,Albuquerque Isotopes,/api/v1/teams/342,2683,Isotopes Park,/api/v1/venues/2683,/api/v1/game/646020/content,,,,,,,,,,2021-05-08,Saturday,False
645730,1c5d9f27-fb8d-46c6-abe2-270a4bed0616,/api/v1.1/game/645730/feed/live,R,2021,2021-05-09T02:05:00Z,2021-05-08,False,1,True,N,Y,N,44-645730-2021-05-08,2021,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,10.0,False,False,1.0,2,1,0.667,105,Sacramento River Cats,/api/v1/teams/105,11.0,True,False,1.0,1,2,0.333,400,Las Vegas Aviators,/api/v1/teams/400,5355,Las Vegas Ballpark,/api/v1/venues/5355,/api/v1/game/645730/content,,,,,,,,,,2021-05-08,Saturday,False
649803,a1e498d1-d761-4a73-82bf-3ef84bb8338d,/api/v1.1/game/649803/feed/live,R,2021,2021-05-09T00:08:00Z,2021-08-04,,1,True,N,Y,N,44-649803-2021-05-08,2021,night,7,False,,6.0,5.0,Regular Season,S,N,Normal Game,,Final,D,Postponed,DI,False,F,,,False,1.0,37,41,0.474,484,Indianapolis Indians,/api/v1/teams/484,,,False,1.0,34,44,0.436,451,Iowa Cubs,/api/v1/teams/451,2844,Principal Park,/api/v1/venues/2844,/api/v1/game/649803/content,2021-08-04T21:13:00Z,2021-08-04,Inclement Weather,,,,,,,2021-08-04,Wednesday,True
650244,65d11243-2695-41b3-80bc-6de6e8f8c927,/api/v1.1/game/650244/feed/live,R,2021,2021-05-09T17:00:00Z,2021-05-09,False,1,True,N,Y,N,44-650244-2021-05-09,2021,day,9,False,,6.0,6.0,Regular Season,S,N,Normal Game,"in Trenton, NJ",Final,F,Final,F,False,F,1.0,False,False,1.0,2,4,0.333,533,Worcester Red Sox,/api/v1/teams/533,4.0,True,False,1.0,4,2,0.667,422,Buffalo Bisons,/api/v1/teams/422,2842,Trenton Thunder Ballpark,/api/v1/venues/2842,/api/v1/game/650244/content,,,,,,,,,,2021-05-09,Sunday,False
646343,4ebb849f-a488-45ff-8859-70574eb997bd,/api/v1.1/game/646343/feed/live,R,2021,2021-05-09T17:05:00Z,2021-05-09,False,1,True,N,Y,N,44-646343-2021-05-09,2021,day,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,15.0,True,False,1.0,5,1,0.833,531,Scranton/Wilkes-Barre RailRiders,/api/v1/teams/531,10.0,False,False,1.0,1,5,0.167,552,Syracuse Mets,/api/v1/teams/552,2823,NBT Bank Stadium,/api/v1/venues/2823,/api/v1/game/646343/content,,,,,,,,,,2021-05-09,Sunday,False
646963,f277a609-a3bd-431b-9ec5-2a24985f7f46,/api/v1.1/game/646963/feed/live,R,2021,2021-05-09T17:05:00Z,2021-05-08,False,1,True,N,Y,N,44-646963-2021-05-09,2021,day,9,False,,6.0,6.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,8.0,True,False,1.0,2,3,0.4,1960,St. Paul Saints,/api/v1/teams/1960,2.0,False,False,1.0,3,2,0.6,541,Omaha Storm Chasers,/api/v1/teams/541,4271,Werner Park,/api/v1/venues/4271,/api/v1/game/646963/content,,,,,,,,2021-05-09T00:05:00Z,2021-05-08,2021-05-08,Saturday,False
647675,e442a36f-22d5-4350-96bf-3f279d02c616,/api/v1.1/game/647675/feed/live,R,2021,2021-05-09T17:35:00Z,2021-05-09,False,1,True,N,Y,N,44-647675-2021-05-09,2021,day,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,,Final,F,Completed Early,FR,False,F,1.0,False,False,1.0,1,5,0.167,534,Rochester Red Wings,/api/v1/teams/534,7.0,True,False,1.0,5,1,0.833,1410,Lehigh Valley IronPigs,/api/v1/teams/1410,3230,Coca-Cola Park,/api/v1/venues/3230,/api/v1/game/647675/content,,,Rain,,,,,,,2021-05-09,Sunday,False
645166,47c767a0-b093-407d-b8be-ba735d95e6a0,/api/v1.1/game/645166/feed/live,R,2021,2021-05-09T18:05:00Z,2021-05-09,False,1,True,N,Y,N,44-645166-2021-05-09,2021,day,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,3.0,False,False,1.0,0,4,0.0,238,Oklahoma City Dodgers,/api/v1/teams/238,6.0,True,False,1.0,4,0,1.0,102,Round Rock Express,/api/v1/teams/102,2528,Dell Diamond,/api/v1/venues/2528,/api/v1/game/645166/content,,,,,,,,,,2021-05-09,Sunday,False
650228,fe51bfc8-fd6f-43ae-9239-821f71e956ee,/api/v1.1/game/650228/feed/live,R,2021,2021-05-09T18:05:00Z,2021-05-09,False,1,True,N,Y,N,44-650228-2021-05-09,2021,day,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,12.0,True,False,1.0,5,1,0.833,431,Gwinnett Stripers,/api/v1/teams/431,9.0,False,False,1.0,1,5,0.167,494,Charlotte Knights,/api/v1/teams/494,4670,Truist Field,/api/v1/venues/4670,/api/v1/game/650228/content,,,,,,,,,,2021-05-09,Sunday,False
649802,07de7aaf-3736-48dd-a8fe-4b3d272847b3,/api/v1.1/game/649802/feed/live,R,2021,2021-05-09T18:08:00Z,2021-05-09,False,1,True,N,Y,N,44-649802-2021-05-09,2021,day,9,False,120.0,5.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,0.0,False,False,1.0,2,3,0.4,484,Indianapolis Indians,/api/v1/teams/484,2.0,True,False,1.0,3,2,0.6,451,Iowa Cubs,/api/v1/teams/451,2844,Principal Park,/api/v1/venues/2844,/api/v1/game/649802/content,,,,,,,,,,2021-05-09,Sunday,False
646930,969707db-9c03-48d2-9aad-7863a2ad13b8,/api/v1.1/game/646930/feed/live,R,2021,2021-05-09T18:31:00Z,2021-05-09,False,1,True,N,Y,N,44-646930-2021-05-09,2021,day,7,False,,6.0,6.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,1.0,False,False,1.0,2,4,0.333,1960,St. Paul Saints,/api/v1/teams/1960,6.0,True,False,1.0,4,2,0.667,541,Omaha Storm Chasers,/api/v1/teams/541,4271,Werner Park,/api/v1/venues/4271,/api/v1/game/646930/content,,,,,,,,,,2021-05-09,Sunday,False
647417,ce3388af-a200-45c4-9060-e089ec97a75f,/api/v1.1/game/647417/feed/live,R,2021,2021-05-09T19:05:00Z,2021-05-09,False,1,True,N,Y,N,44-647417-2021-05-09,2021,day,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,6.0,False,False,1.0,5,1,0.833,234,Durham Bulls,/api/v1/teams/234,7.0,True,False,1.0,1,5,0.167,235,Memphis Redbirds,/api/v1/teams/235,2542,AutoZone Park,/api/v1/venues/2542,/api/v1/game/647417/content,,,,,,,,,,2021-05-09,Sunday,False
645684,35a3d506-0362-43ba-9bce-3518548ab15e,/api/v1.1/game/645684/feed/live,R,2021,2021-05-09T19:05:00Z,2021-05-09,False,1,True,N,Y,N,44-645684-2021-05-09,2021,day,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,3.0,False,False,1.0,2,2,0.5,105,Sacramento River Cats,/api/v1/teams/105,6.0,True,False,1.0,2,2,0.5,400,Las Vegas Aviators,/api/v1/teams/400,5355,Las Vegas Ballpark,/api/v1/venues/5355,/api/v1/game/645684/content,,,,,,,,,,2021-05-09,Sunday,False
647831,4a7850c5-6570-4364-b3a2-75db5c7ff4c6,/api/v1.1/game/647831/feed/live,R,2021,2021-05-09T19:05:00Z,2021-05-09,False,1,True,N,Y,N,44-647831-2021-05-09,2021,day,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,7.0,False,False,1.0,2,4,0.333,568,Norfolk Tides,/api/v1/teams/568,9.0,True,False,1.0,4,2,0.667,564,Jacksonville Jumbo Shrimp,/api/v1/teams/564,2852,121 Financial Ballpark,/api/v1/venues/2852,/api/v1/game/647831/content,,,,,,,,,,2021-05-09,Sunday,False
644995,5aaee1b1-6dde-4b1c-bf9f-c0649149f395,/api/v1.1/game/644995/feed/live,R,2021,2021-05-09T19:05:00Z,2021-05-09,False,1,True,N,Y,N,44-644995-2021-05-09,2021,day,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,8.0,True,False,1.0,4,0,1.0,2310,Reno Aces,/api/v1/teams/2310,3.0,False,False,1.0,0,4,0.0,561,Salt Lake Bees,/api/v1/teams/561,2772,Smith's Ballpark,/api/v1/venues/2772,/api/v1/game/644995/content,,,,,,,,,,2021-05-09,Sunday,False
646018,ed5135ca-81ad-46df-b47e-25df38ecbbfa,/api/v1.1/game/646018/feed/live,R,2021,2021-05-09T19:35:00Z,2021-05-09,False,1,True,N,Y,N,44-646018-2021-05-09,2021,day,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,4.0,False,False,1.0,3,1,0.75,5434,Sugar Land Skeeters,/api/v1/teams/5434,6.0,True,False,1.0,1,3,0.25,342,Albuquerque Isotopes,/api/v1/teams/342,2683,Isotopes Park,/api/v1/venues/2683,/api/v1/game/646018/content,,,,,,,,,,2021-05-09,Sunday,False
644656,97b01684-6ce0-4457-982a-b4f851ca7436,/api/v1.1/game/644656/feed/live,R,2021,2021-05-09T20:35:00Z,2021-05-09,False,1,True,N,Y,N,44-644656-2021-05-09,2021,day,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5.0,True,False,1.0,2,2,0.5,4904,El Paso Chihuahuas,/api/v1/teams/4904,1.0,False,False,1.0,2,2,0.5,529,Tacoma Rainiers,/api/v1/teams/529,2745,Cheney Stadium,/api/v1/venues/2745,/api/v1/game/644656/content,,,,,,,,,,2021-05-09,Sunday,False
647473,f8ac68cd-1f55-483e-be5a-a4b4f5c4fb13,/api/v1.1/game/647473/feed/live,R,2021,2021-05-09T17:00:00Z,2021-05-09,,1,True,N,Y,N,44-647473-2021-05-09,2021,day,9,False,,6.0,6.0,Regular Season,S,N,Normal Game,Game will not be made up,Final,C,Cancelled,CR,False,F,,,False,1.0,4,1,0.8,445,Columbus Clippers,/api/v1/teams/445,,,False,1.0,1,4,0.2,416,Louisville Bats,/api/v1/teams/416,2724,Louisville Slugger Field,/api/v1/venues/2724,/api/v1/game/647473/content,,,Rain,,,,,,,2021-05-09,Sunday,False
646181,24188ac6-c451-4e0d-8c3d-74dc5a9c2dc0,/api/v1.1/game/646181/feed/live,R,2021,2021-05-09T18:05:00Z,2021-08-04,,1,True,N,Y,N,44-646181-2021-05-09,2021,day,7,False,,6.0,6.0,Regular Season,S,N,Normal Game,,Final,D,Postponed,DR,False,F,,,False,1.0,45,34,0.57,556,Nashville Sounds,/api/v1/teams/556,,,False,1.0,45,33,0.577,512,Toledo Mud Hens,/api/v1/teams/512,2767,Fifth Third Field,/api/v1/venues/2767,/api/v1/game/646181/content,2021-08-04T23:10:00Z,2021-08-04,Rain,,,,,,,2021-08-04,Wednesday,True
645200,2acd5113-f4ae-484b-a8fa-acd8df964661,/api/v1.1/game/645200/feed/live,R,2021,2021-05-11T00:05:00Z,2021-05-10,False,1,True,N,Y,N,44-645200-2021-05-10,2021,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,8.0,True,False,1.0,1,4,0.2,238,Oklahoma City Dodgers,/api/v1/teams/238,6.0,False,False,1.0,4,1,0.8,102,Round Rock Express,/api/v1/teams/102,2528,Dell Diamond,/api/v1/venues/2528,/api/v1/game/645200/content,,,,,,,,,,2021-05-10,Monday,False
644938,0c0a6d8d-20b3-4cc9-bca6-6d0341730e9b,/api/v1.1/game/644938/feed/live,R,2021,2021-05-11T00:35:00Z,2021-05-10,False,1,True,N,Y,N,44-644938-2021-05-10,2021,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,9.0,False,False,1.0,4,1,0.8,2310,Reno Aces,/api/v1/teams/2310,10.0,True,False,1.0,1,4,0.2,561,Salt Lake Bees,/api/v1/teams/561,2772,Smith's Ballpark,/api/v1/venues/2772,/api/v1/game/644938/content,,,,,,,,,,2021-05-10,Monday,False
646017,df6d9f3f-c4e5-4def-8b8d-9bb32bf511f0,/api/v1.1/game/646017/feed/live,R,2021,2021-05-11T00:35:00Z,2021-05-10,False,1,True,N,Y,N,44-646017-2021-05-10,2021,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,7.0,True,False,1.0,4,1,0.8,5434,Sugar Land Skeeters,/api/v1/teams/5434,3.0,False,False,1.0,1,4,0.2,342,Albuquerque Isotopes,/api/v1/teams/342,2683,Isotopes Park,/api/v1/venues/2683,/api/v1/game/646017/content,,,,,,,,,,2021-05-10,Monday,False
644654,2664b614-4623-41cf-82fd-b83f26fb9a09,/api/v1.1/game/644654/feed/live,R,2021,2021-05-11T01:05:00Z,2021-05-10,False,1,True,N,Y,N,44-644654-2021-05-10,2021,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,2.0,False,False,1.0,2,3,0.4,4904,El Paso Chihuahuas,/api/v1/teams/4904,3.0,True,False,1.0,3,2,0.6,529,Tacoma Rainiers,/api/v1/teams/529,2745,Cheney Stadium,/api/v1/venues/2745,/api/v1/game/644654/content,,,,,,,,,,2021-05-10,Monday,False
645711,b37e8dda-a57a-4801-8033-1093e81addc1,/api/v1.1/game/645711/feed/live,R,2021,2021-05-11T02:05:00Z,2021-05-10,False,1,True,N,Y,N,44-645711-2021-05-10,2021,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,6.0,False,False,1.0,2,3,0.4,105,Sacramento River Cats,/api/v1/teams/105,9.0,True,False,1.0,3,2,0.6,400,Las Vegas Aviators,/api/v1/teams/400,5355,Las Vegas Ballpark,/api/v1/venues/5355,/api/v1/game/645711/content,,,,,,,,,,2021-05-10,Monday,False
646084,7a05cf5c-2da5-493c-8ded-03dc89693af4,/api/v1.1/game/646084/feed/live,R,2021,2021-05-11T19:05:00Z,2021-05-11,False,1,True,N,Y,N,44-646084-2021-05-11,2021,day,9,False,,6.0,1.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5.0,False,False,2.0,1,6,0.143,552,Syracuse Mets,/api/v1/teams/552,8.0,True,False,2.0,3,4,0.429,533,Worcester Red Sox,/api/v1/teams/533,5410,Polar Park,/api/v1/venues/5410,/api/v1/game/646084/content,,,,,,,,,,2021-05-11,Tuesday,True
