game_pk,gameGuid,link,gameType,season,gameDate,officialDate,isTie,gameNumber,publicFacing,doubleHeader,gamedayType,tiebreaker,calendarEventID,seasonDisplay,dayNight,scheduledInnings,reverseHomeAwayStatus,inningBreakLength,gamesInSeries,seriesGameNumber,seriesDescription,recordSource,ifNecessary,ifNecessaryDescription,status.abstractGameState,status.codedGameState,status.detailedState,status.statusCode,status.startTimeTBD,status.abstractGameCode,teams.away.score,teams.away.isWinner,teams.away.splitSquad,teams.away.seriesNumber,teams.away.leagueRecord.wins,teams.away.leagueRecord.losses,teams.away.leagueRecord.pct,teams.away.team.id,teams.away.team.name,teams.away.team.link,teams.home.score,teams.home.isWinner,teams.home.splitSquad,teams.home.seriesNumber,teams.home.leagueRecord.wins,teams.home.leagueRecord.losses,teams.home.leagueRecord.pct,teams.home.team.id,teams.home.team.name,teams.home.team.link,venue.id,venue.name,venue.link,content.link,rescheduleDate,rescheduleGameDate,status.reason,rescheduledFrom,rescheduledFromDate,description,resumeDate,resumeGameDate,resumedFrom,resumedFromDate,game_date,day_of_week,robot_umpire
665008,72f69b6c-291f-4cde-84a0-87de90cc7ad8,/api/v1.1/game/665008/feed/live,R,2022,2022-07-10T23:05:00Z,2022-07-10,False,1,True,N,E,N,44-665008-2022-07-10,2022,night,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,10.0,True,False,14.0,39,45,0.464,342,Albuquerque Isotopes,/api/v1/teams/342,2.0,False,False,16.0,45,39,0.536,102,Round Rock Express,/api/v1/teams/102,2528,Dell Diamond,/api/v1/venues/2528,/api/v1/game/665008/content,,,,,,,,,,,2022-07-10,Sunday,False
664693,8a8751d0-8f88-4727-b6f1-96ee271ff439,/api/v1.1/game/664693/feed/live,R,2022,2022-07-10T23:05:00Z,2022-07-10,False,1,True,N,E,N,44-664693-2022-07-10,2022,night,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,4.0,True,False,15.0,48,36,0.571,4904,El Paso Chihuahuas,/api/v1/teams/4904,3.0,False,False,16.0,37,47,0.44,5434,Sugar Land Space Cowboys,/api/v1/teams/5434,5421,Constellation Field,/api/v1/venues/5421,/api/v1/game/664693/content,,,,,,,,,,,2022-07-10,Sunday,False
665222,53e4dded-e224-4bed-83d4-c16b03c26c7d,/api/v1.1/game/665222/feed/live,R,2022,2022-07-11T01:05:00Z,2022-07-10,False,1,True,N,E,N,44-665222-2022-07-10,2022,night,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,2.0,False,False,15.0,35,48,0.422,529,Tacoma Rainiers,/api/v1/teams/529,3.0,True,False,14.0,44,40,0.524,2310,Reno Aces,/api/v1/teams/2310,3789,Greater Nevada Field,/api/v1/venues/3789,/api/v1/game/665222/content,,,,,,,,,,,2022-07-10,Sunday,False
664826,f5bb5974-7899-427a-bd4d-2b940cfbdbc8,/api/v1.1/game/664826/feed/live,R,2022,2022-07-12T22:35:00Z,2022-07-12,False,1,True,N,Y,N,44-664826-2022-07-12,2022,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,2.0,False,False,15.0,34,50,0.405,416,Louisville Bats,/api/v1/teams/416,11.0,True,False,15.0,41,44,0.482,531,Scranton/Wilkes-Barre RailRiders,/api/v1/teams/531,2797,PNC Field,/api/v1/venues/2797,/api/v1/game/664826/content,,,,,,,,,,,2022-07-12,Tuesday,True
664595,c4c3ddc3-5250-4c82-b45b-0a377ba619be,/api/v1.1/game/664595/feed/live,R,2022,2022-07-12T22:35:00Z,2022-07-12,False,1,True,N,Y,N,44-664595-2022-07-12,2022,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,4.0,True,False,15.0,46,39,0.541,564,Jacksonville Jumbo Shrimp,/api/v1/teams/564,0.0,False,False,15.0,37,48,0.435,552,Syracuse Mets,/api/v1/teams/552,2823,NBT Bank Stadium,/api/v1/venues/2823,/api/v1/game/664595/content,,,,,,,,,,,2022-07-12,Tuesday,True
665329,f3a60b37-26b4-46b4-9e49-0a84914c01ab,/api/v1.1/game/665329/feed/live,R,2022,2022-07-12T22:35:00Z,2022-07-12,False,1,True,N,Y,N,44-665329-2022-07-12,2022,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,2.0,True,False,15.0,45,40,0.529,533,Worcester Red Sox,/api/v1/teams/533,1.0,False,False,15.0,41,44,0.482,568,Norfolk Tides,/api/v1/teams/568,2781,Harbor Park,/api/v1/venues/2781,/api/v1/game/665329/content,,,,,,,,,,,2022-07-12,Tuesday,True
666235,72b0708d-87bf-446d-94f6-009cb724b251,/api/v1.1/game/666235/feed/live,R,2022,2022-07-12T23:04:00Z,2022-07-12,False,1,True,N,E,N,44-666235-2022-07-12,2022,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,2.0,False,False,15.0,45,40,0.529,1410,Lehigh Valley IronPigs,/api/v1/teams/1410,5.0,True,False,15.0,32,53,0.376,494,Charlotte Knights,/api/v1/teams/494,4670,Truist Field,/api/v1/venues/4670,/api/v1/game/666235/content,,,,,,,,,,,2022-07-12,Tuesday,True
665971,6bd62584-e83d-43c9-a4fe-0d74b0cd788b,/api/v1.1/game/665971/feed/live,R,2022,2022-07-12T23:05:00Z,2022-07-12,False,1,True,N,Y,N,44-665971-2022-07-12,2022,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,7.0,True,False,15.0,46,39,0.541,234,Durham Bulls,/api/v1/teams/234,0.0,False,False,15.0,41,44,0.482,431,Gwinnett Stripers,/api/v1/teams/431,3810,Coolray Field,/api/v1/venues/3810,/api/v1/game/665971/content,,,,,,,,,,,2022-07-12,Tuesday,True
666317,8eba2285-0bb4-47f5-9f35-2a52405ec7fc,/api/v1.1/game/666317/feed/live,R,2022,2022-07-12T23:05:00Z,2022-07-12,False,1,True,N,Y,N,44-666317-2022-07-12,2022,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,5.0,True,False,15.0,41,42,0.494,484,Indianapolis Indians,/api/v1/teams/484,2.0,False,False,15.0,47,38,0.553,445,Columbus Clippers,/api/v1/teams/445,3970,Huntington Park,/api/v1/venues/3970,/api/v1/game/666317/content,,,,,,,,,,,2022-07-12,Tuesday,True
665057,07e874fe-d98a-41eb-b2f3-06e4aee1b0c6,/api/v1.1/game/665057/feed/live,R,2022,2022-07-12T23:05:00Z,2022-07-12,False,1,True,N,Y,N,44-665057-2022-07-12,2022,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,2.0,False,False,15.0,42,42,0.5,541,Omaha Storm Chasers,/api/v1/teams/541,5.0,True,False,15.0,45,40,0.529,534,Rochester Red Wings,/api/v1/teams/534,2773,Frontier Field,/api/v1/venues/2773,/api/v1/game/665057/content,,,,,,,,,,,2022-07-12,Tuesday,True
664661,4be67a69-c023-4e2c-9f8f-fd22ed2e7737,/api/v1.1/game/664661/feed/live,R,2022,2022-07-12T23:05:00Z,2022-07-12,False,1,True,N,E,N,44-664661-2022-07-12,2022,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,5.0,True,False,15.0,45,40,0.529,2310,Reno Aces,/api/v1/teams/2310,4.0,False,False,17.0,37,48,0.435,5434,Sugar Land Space Cowboys,/api/v1/teams/5434,5421,Constellation Field,/api/v1/venues/5421,/api/v1/game/664661/content,,,,,,,,,,,2022-07-12,Tuesday,True
665889,2507150b-4e73-48cd-b44f-c141a09a4f62,/api/v1.1/game/665889/feed/live,R,2022,2022-07-12T23:38:00Z,2022-07-12,False,1,True,N,Y,N,44-665889-2022-07-12,2022,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,2.0,False,False,15.0,43,42,0.506,422,Buffalo Bisons,/api/v1/teams/422,8.0,True,False,15.0,38,46,0.452,451,Iowa Cubs,/api/v1/teams/451,2844,Principal Park,/api/v1/venues/2844,/api/v1/game/665889/content,,,,,,,,,,,2022-07-12,Tuesday,True
665435,1c7793eb-2c86-4e7e-8d1d-3df5861e2816,/api/v1.1/game/665435/feed/live,R,2022,2022-07-13T00:05:00Z,2022-07-12,False,1,True,N,Y,N,44-665435-2022-07-12,2022,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,2.0,True,False,15.0,47,38,0.553,235,Memphis Redbirds,/api/v1/teams/235,1.0,False,False,15.0,52,32,0.619,556,Nashville Sounds,/api/v1/teams/556,4715,First Horizon Park,/api/v1/venues/4715,/api/v1/game/665435/content,,,,,,,,,,,2022-07-12,Tuesday,True
664754,c0ea08b1-01b6-4013-a7aa-e52584c40836,/api/v1.1/game/664754/feed/live,R,2022,2022-07-13T00:07:00Z,2022-07-12,False,1,True,N,Y,N,44-664754-2022-07-12,2022,night,9,False,120.0,,,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,6.0,False,False,,42,42,0.5,512,Toledo Mud Hens,/api/v1/teams/512,11.0,True,False,,41,43,0.488,1960,St. Paul Saints,/api/v1/teams/1960,5472,CHS Field,/api/v1/venues/5472,/api/v1/game/664754/content,,,,,,,2022-07-13T22:07:00Z,2022-07-13,,,2022-07-12,Tuesday,True
666033,a13f8c7b-ea9d-4c5f-86c1-4ed253d2af59,/api/v1.1/game/666033/feed/live,R,2022,2022-07-13T00:35:00Z,2022-07-12,False,1,True,N,E,N,44-666033-2022-07-12,2022,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,4.0,False,False,17.0,45,40,0.529,102,Round Rock Express,/api/v1/teams/102,9.0,True,False,16.0,49,36,0.576,4904,El Paso Chihuahuas,/api/v1/teams/4904,4669,Southwest University Park,/api/v1/venues/4669,/api/v1/game/666033/content,,,,,,,,,,,2022-07-12,Tuesday,True
664910,a77d83ec-858c-4d78-b732-9a3a2dc6e219,/api/v1.1/game/664910/feed/live,R,2022,2022-07-13T01:35:00Z,2022-07-12,False,1,True,N,E,N,44-664910-2022-07-12,2022,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,5.0,True,False,15.0,40,45,0.471,342,Albuquerque Isotopes,/api/v1/teams/342,2.0,False,False,15.0,37,48,0.435,105,Sacramento River Cats,/api/v1/teams/105,2529,Sutter Health Park,/api/v1/venues/2529,/api/v1/game/664910/content,,,,,,,,,,,2022-07-12,Tuesday,True
664527,cc9e084d-b705-433f-84de-db585a0d838d,/api/v1.1/game/664527/feed/live,R,2022,2022-07-13T02:05:00Z,2022-07-12,False,1,True,N,E,N,44-664527-2022-07-12,2022,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,15.0,True,False,17.0,50,35,0.588,238,Oklahoma City Dodgers,/api/v1/teams/238,4.0,False,False,16.0,35,49,0.417,529,Tacoma Rainiers,/api/v1/teams/529,2745,Cheney Stadium,/api/v1/venues/2745,/api/v1/game/664527/content,,,,,,,,,,,2022-07-12,Tuesday,True
665839,86c11328-6313-471d-b629-7a539174b27e,/api/v1.1/game/665839/feed/live,R,2022,2022-07-13T02:05:00Z,2022-07-12,False,1,True,N,E,N,44-665839-2022-07-12,2022,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,4.0,False,False,16.0,38,47,0.447,561,Salt Lake Bees,/api/v1/teams/561,10.0,True,False,16.0,48,36,0.571,400,Las Vegas Aviators,/api/v1/teams/400,5355,Las Vegas Ballpark,/api/v1/venues/5355,/api/v1/game/665839/content,,,,,,,,,,,2022-07-12,Tuesday,True
665970,483a1cdc-0e6f-4d84-b4cd-937a8a3a0a26,/api/v1.1/game/665970/feed/live,R,2022,2022-07-13T16:05:00Z,2022-07-13,False,1,True,N,Y,N,44-665970-2022-07-13,2022,day,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,1.0,False,False,15.0,46,40,0.535,234,Durham Bulls,/api/v1/teams/234,2.0,True,False,15.0,42,44,0.488,431,Gwinnett Stripers,/api/v1/teams/431,3810,Coolray Field,/api/v1/venues/3810,/api/v1/game/665970/content,,,,,,,,,,,2022-07-13,Wednesday,True
664632,cd7a5766-dfcc-411e-8f5e-7e0c614f8d8d,/api/v1.1/game/664632/feed/live,R,2022,2022-07-13T16:05:00Z,2022-07-13,False,1,True,N,E,N,44-664632-2022-07-13,2022,day,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,6.0,True,False,15.0,46,40,0.535,2310,Reno Aces,/api/v1/teams/2310,5.0,False,False,17.0,37,49,0.43,5434,Sugar Land Space Cowboys,/api/v1/teams/5434,5421,Constellation Field,/api/v1/venues/5421,/api/v1/game/664632/content,,,,,,,,,,,2022-07-13,Wednesday,True
664909,fd061869-59ae-4378-967c-a591ff5dec2d,/api/v1.1/game/664909/feed/live,R,2022,2022-07-13T19:05:00Z,2022-07-13,False,1,True,N,E,N,44-664909-2022-07-13,2022,day,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,4.0,False,False,15.0,40,46,0.465,342,Albuquerque Isotopes,/api/v1/teams/342,5.0,True,False,15.0,38,48,0.442,105,Sacramento River Cats,/api/v1/teams/105,2529,Sutter Health Park,/api/v1/venues/2529,/api/v1/game/664909/content,,,,,,,,,,,2022-07-13,Wednesday,True
664754,c0ea08b1-01b6-4013-a7aa-e52584c40836,/api/v1.1/game/664754/feed/live,R,2022,2022-07-13T22:07:00Z,2022-07-12,False,1,True,N,Y,N,44-664754-2022-07-13,2022,night,9,False,120.0,4.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,6.0,False,False,15.0,42,42,0.5,512,Toledo Mud Hens,/api/v1/teams/512,11.0,True,False,15.0,41,43,0.488,1960,St. Paul Saints,/api/v1/teams/1960,5472,CHS Field,/api/v1/venues/5472,/api/v1/game/664754/content,,,,,,,,,2022-07-13T00:07:00Z,2022-07-12,2022-07-12,Tuesday,True
664825,1d843b34-4371-4290-9fa4-de69c777537b,/api/v1.1/game/664825/feed/live,R,2022,2022-07-13T22:35:00Z,2022-07-13,False,1,True,N,Y,N,44-664825-2022-07-13,2022,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,10.0,True,False,15.0,35,50,0.412,416,Louisville Bats,/api/v1/teams/416,3.0,False,False,15.0,41,45,0.477,531,Scranton/Wilkes-Barre RailRiders,/api/v1/teams/531,2797,PNC Field,/api/v1/venues/2797,/api/v1/game/664825/content,,,,,,,,,,,2022-07-13,Wednesday,True
664605,630274ff-7017-4ecb-9d3c-bdc9cf45628e,/api/v1.1/game/664605/feed/live,R,2022,2022-07-13T22:35:00Z,2022-07-13,False,1,True,N,Y,N,44-664605-2022-07-13,2022,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,6.0,False,False,15.0,46,40,0.535,564,Jacksonville Jumbo Shrimp,/api/v1/teams/564,11.0,True,False,15.0,38,48,0.442,552,Syracuse Mets,/api/v1/teams/552,2823,NBT Bank Stadium,/api/v1/venues/2823,/api/v1/game/664605/content,,,,,,,,,,,2022-07-13,Wednesday,True
666223,7790d859-25f8-4835-908e-7ab9abc9ff0c,/api/v1.1/game/666223/feed/live,R,2022,2022-07-13T23:04:00Z,2022-07-13,False,1,True,N,E,N,44-666223-2022-07-13,2022,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,1.0,False,False,15.0,45,41,0.523,1410,Lehigh Valley IronPigs,/api/v1/teams/1410,3.0,True,False,15.0,33,53,0.384,494,Charlotte Knights,/api/v1/teams/494,4670,Truist Field,/api/v1/venues/4670,/api/v1/game/666223/content,,,,,,,,,,,2022-07-13,Wednesday,True
666316,3f1b74c1-cac7-49d3-a924-ff595b28e471,/api/v1.1/game/666316/feed/live,R,2022,2022-07-13T23:05:00Z,2022-07-13,False,1,True,N,Y,N,44-666316-2022-07-13,2022,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,3.0,False,False,15.0,41,43,0.488,484,Indianapolis Indians,/api/v1/teams/484,8.0,True,False,15.0,48,38,0.558,445,Columbus Clippers,/api/v1/teams/445,3970,Huntington Park,/api/v1/venues/3970,/api/v1/game/666316/content,,,,,,,,,,,2022-07-13,Wednesday,True
665055,49629585-36a6-403e-a55d-50c706d99dbb,/api/v1.1/game/665055/feed/live,R,2022,2022-07-13T23:05:00Z,2022-07-13,False,1,True,N,Y,N,44-665055-2022-07-13,2022,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,6.0,True,False,15.0,43,42,0.506,541,Omaha Storm Chasers,/api/v1/teams/541,1.0,False,False,15.0,45,41,0.523,534,Rochester Red Wings,/api/v1/teams/534,2773,Frontier Field,/api/v1/venues/2773,/api/v1/game/665055/content,,,,,,,,,,,2022-07-13,Wednesday,True
665865,937e8d9f-0520-41e1-b501-17f1864abd8b,/api/v1.1/game/665865/feed/live,R,2022,2022-07-13T23:38:00Z,2022-07-13,False,1,True,N,Y,N,44-665865-2022-07-13,2022,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,8.0,True,False,15.0,44,42,0.512,422,Buffalo Bisons,/api/v1/teams/422,4.0,False,False,15.0,38,47,0.447,451,Iowa Cubs,/api/v1/teams/451,2844,Principal Park,/api/v1/venues/2844,/api/v1/game/665865/content,,,,,,,,,,,2022-07-13,Wednesday,True
665434,e32b2d23-d1ef-436e-acfa-854a039dd48d,/api/v1.1/game/665434/feed/live,R,2022,2022-07-14T00:05:00Z,2022-07-13,False,1,True,N,Y,N,44-665434-2022-07-13,2022,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,3.0,True,False,15.0,48,38,0.558,235,Memphis Redbirds,/api/v1/teams/235,2.0,False,False,15.0,52,33,0.612,556,Nashville Sounds,/api/v1/teams/556,4715,First Horizon Park,/api/v1/venues/4715,/api/v1/game/665434/content,,,,,,,,,,,2022-07-13,Wednesday,True
666032,1e4055bc-8678-4c97-baa6-0e1f0fe1da22,/api/v1.1/game/666032/feed/live,R,2022,2022-07-14T00:35:00Z,2022-07-13,False,1,True,N,E,N,44-666032-2022-07-13,2022,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,6.0,True,False,17.0,46,40,0.535,102,Round Rock Express,/api/v1/teams/102,5.0,False,False,16.0,49,37,0.57,4904,El Paso Chihuahuas,/api/v1/teams/4904,4669,Southwest University Park,/api/v1/venues/4669,/api/v1/game/666032/content,,,,,,,,,,,2022-07-13,Wednesday,True
664756,8cf95cc3-a606-41c0-b7b0-2c6e4c8a0bac,/api/v1.1/game/664756/feed/live,R,2022,2022-07-14T00:52:00Z,2022-07-13,False,1,True,N,Y,N,44-664756-2022-07-13,2022,night,7,False,120.0,4.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,8.0,True,False,15.0,43,42,0.506,512,Toledo Mud Hens,/api/v1/teams/512,2.0,False,False,15.0,41,44,0.482,1960,St. Paul Saints,/api/v1/teams/1960,5472,CHS Field,/api/v1/venues/5472,/api/v1/game/664756/content,,,,,,,,,,,2022-07-13,Wednesday,True
664524,8458f231-61e3-4835-851b-c3ad2c2dd5ee,/api/v1.1/game/664524/feed/live,R,2022,2022-07-14T02:05:00Z,2022-07-13,False,1,True,N,E,N,44-664524-2022-07-13,2022,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,8.0,True,False,17.0,51,35,0.593,238,Oklahoma City Dodgers,/api/v1/teams/238,1.0,False,False,16.0,35,50,0.412,529,Tacoma Rainiers,/api/v1/teams/529,2745,Cheney Stadium,/api/v1/venues/2745,/api/v1/game/664524/content,,,,,,,,,,,2022-07-13,Wednesday,True
665837,a0ad63de-2050-457e-9db0-027975fe32e1,/api/v1.1/game/665837/feed/live,R,2022,2022-07-14T02:05:00Z,2022-07-13,False,1,True,N,E,N,44-665837-2022-07-13,2022,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,15.0,True,False,16.0,39,47,0.453,561,Salt Lake Bees,/api/v1/teams/561,8.0,False,False,16.0,48,37,0.565,400,Las Vegas Aviators,/api/v1/teams/400,5355,Las Vegas Ballpark,/api/v1/venues/5355,/api/v1/game/665837/content,,,,,,,,,,,2022-07-13,Wednesday,True
665376,f38889c3-780f-4e0c-acb9-fbad1f32e404,/api/v1.1/game/665376/feed/live,R,2022,2022-07-13T22:35:00Z,2022-07-14,,1,True,N,Y,N,44-665376-2022-07-13,2022,night,7,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,D,Postponed,DG,False,F,,,False,15.0,45,41,0.523,533,Worcester Red Sox,/api/v1/teams/533,,,False,15.0,42,44,0.488,568,Norfolk Tides,/api/v1/teams/568,2781,Harbor Park,/api/v1/venues/2781,/api/v1/game/665376/content,2022-07-14T21:40:00Z,2022-07-14,Wet Grounds,,,,,,,,2022-07-14,Thursday,True
666314,7ea9fe0c-f0ec-4860-a683-0dae2b8a65aa,/api/v1.1/game/666314/feed/live,R,2022,2022-07-14T16:05:00Z,2022-07-14,False,1,True,N,Y,N,44-666314-2022-07-14,2022,day,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,0.0,False,False,15.0,41,44,0.482,484,Indianapolis Indians,/api/v1/teams/484,7.0,True,False,15.0,49,38,0.563,445,Columbus Clippers,/api/v1/teams/445,3970,Huntington Park,/api/v1/venues/3970,/api/v1/game/666314/content,,,,,,,,,,,2022-07-14,Thursday,True
665348,ad3b53e3-4a22-41a1-a359-319ac9c3e7b1,/api/v1.1/game/665348/feed/live,R,2022,2022-07-14T21:35:00Z,2022-07-14,False,1,True,Y,Y,N,44-665348-2022-07-14,2022,night,7,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,1.0,False,False,15.0,45,41,0.523,533,Worcester Red Sox,/api/v1/teams/533,2.0,True,False,15.0,42,44,0.488,568,Norfolk Tides,/api/v1/teams/568,2781,Harbor Park,/api/v1/venues/2781,/api/v1/game/665348/content,,,,,,,,,,,2022-07-14,Thursday,True
665376,f38889c3-780f-4e0c-acb9-fbad1f32e404,/api/v1.1/game/665376/feed/live,R,2022,2022-07-14T21:40:00Z,2022-07-14,False,2,True,Y,Y,N,44-665376-2022-07-14,2022,night,7,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,Final,F,Final,F,True,F,4.0,False,False,15.0,45,42,0.517,533,Worcester Red Sox,/api/v1/teams/533,11.0,True,False,15.0,43,44,0.494,568,Norfolk Tides,/api/v1/teams/568,2781,Harbor Park,/api/v1/venues/2781,/api/v1/game/665376/content,,,,2022-07-13T22:35:00Z,2022-07-13,Makeup of 7/13 PPD,,,,,2022-07-14,Thursday,True
664803,3f650dd6-aea2-4bcd-b6dd-b687983f3005,/api/v1.1/game/664803/feed/live,R,2022,2022-07-14T22:35:00Z,2022-07-14,False,1,True,N,Y,N,44-664803-2022-07-14,2022,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,1.0,False,False,15.0,35,51,0.407,416,Louisville Bats,/api/v1/teams/416,6.0,True,False,15.0,42,45,0.483,531,Scranton/Wilkes-Barre RailRiders,/api/v1/teams/531,2797,PNC Field,/api/v1/venues/2797,/api/v1/game/664803/content,,,,,,,,,,,2022-07-14,Thursday,True
664594,b49ad8c3-e4f5-4073-80ac-3757da7e5a6e,/api/v1.1/game/664594/feed/live,R,2022,2022-07-14T22:35:00Z,2022-07-14,False,1,True,N,Y,N,44-664594-2022-07-14,2022,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,4.0,False,False,15.0,46,41,0.529,564,Jacksonville Jumbo Shrimp,/api/v1/teams/564,6.0,True,False,15.0,39,48,0.448,552,Syracuse Mets,/api/v1/teams/552,2823,NBT Bank Stadium,/api/v1/venues/2823,/api/v1/game/664594/content,,,,,,,,,,,2022-07-14,Thursday,True
666221,87abc77a-8eef-4a89-8b1d-50ff79f7070a,/api/v1.1/game/666221/feed/live,R,2022,2022-07-14T23:04:00Z,2022-07-14,False,1,True,N,E,N,44-666221-2022-07-14,2022,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,8.0,True,False,15.0,46,41,0.529,1410,Lehigh Valley IronPigs,/api/v1/teams/1410,3.0,False,False,15.0,33,54,0.379,494,Charlotte Knights,/api/v1/teams/494,4670,Truist Field,/api/v1/venues/4670,/api/v1/game/666221/content,,,,,,,,,,,2022-07-14,Thursday,True
665968,09b3fbbf-59d6-4765-be56-a882b286cb81,/api/v1.1/game/665968/feed/live,R,2022,2022-07-14T23:05:00Z,2022-07-14,False,1,True,N,Y,N,44-665968-2022-07-14,2022,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,5.0,True,False,15.0,47,40,0.54,234,Durham Bulls,/api/v1/teams/234,3.0,False,False,15.0,42,45,0.483,431,Gwinnett Stripers,/api/v1/teams/431,3810,Coolray Field,/api/v1/venues/3810,/api/v1/game/665968/content,,,,,,,,,,,2022-07-14,Thursday,True
665053,1e5d425a-113a-4a75-a8da-1f72dae39456,/api/v1.1/game/665053/feed/live,R,2022,2022-07-14T23:05:00Z,2022-07-14,False,1,True,N,Y,N,44-665053-2022-07-14,2022,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,1.0,False,False,15.0,43,43,0.5,541,Omaha Storm Chasers,/api/v1/teams/541,4.0,True,False,15.0,46,41,0.529,534,Rochester Red Wings,/api/v1/teams/534,2773,Frontier Field,/api/v1/venues/2773,/api/v1/game/665053/content,,,,,,,,,,,2022-07-14,Thursday,True
665891,cf0acb1b-30e4-41de-864f-0264353565de,/api/v1.1/game/665891/feed/live,R,2022,2022-07-14T23:38:00Z,2022-07-14,False,1,True,N,Y,N,44-665891-2022-07-14,2022,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,5.0,True,False,15.0,45,42,0.517,422,Buffalo Bisons,/api/v1/teams/422,4.0,False,False,15.0,38,48,0.442,451,Iowa Cubs,/api/v1/teams/451,2844,Principal Park,/api/v1/venues/2844,/api/v1/game/665891/content,,,,,,,,,,,2022-07-14,Thursday,True
665433,f091b960-9c15-450d-a88f-05ed749cd6a4,/api/v1.1/game/665433/feed/live,R,2022,2022-07-15T00:05:00Z,2022-07-14,False,1,True,N,Y,N,44-665433-2022-07-14,2022,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,19.0,True,False,15.0,49,38,0.563,235,Memphis Redbirds,/api/v1/teams/235,4.0,False,False,15.0,52,34,0.605,556,Nashville Sounds,/api/v1/teams/556,4715,First Horizon Park,/api/v1/venues/4715,/api/v1/game/665433/content,,,,,,,,,,,2022-07-14,Thursday,True
